597,261
550,461
536,565
540,473
546,484
532,587
595,264
534,559
550,464
550,448
547,423
598,271
545,435
541,555
596,266
534,568
531,569
575,301
548,451
550,459
598,272
594,254
598,258
534,559
592,265
543,491
532,588
547,421
547,449
597,262
534,559
542,476
532,587
531,570
594,258
534,562
553,485
597,261
593,263
545,489
593,261
598,272
548,455
597,259
593,263
547,435
598,257
546,448
541,556
536,565
550,450
544,482
550,459
553,481
563,421
542,482
547,454
574,291
547,453
563,421
575,288
597,258
542,483
543,485
544,486
593,272
559,459
550,457
592,268
544,431
574,289
547,432
541,558
594,265
541,558
546,419
593,271
545,416
544,475
561,455
592,270
536,566
551,452
562,428
592,270
552,456
531,563
562,428
544,475
547,432
543,484
592,271
549,459
542,479
553,469
549,460
531,564
536,546
551,452
574,288
532,589
547,424
593,271
551,452
561,455
551,454
563,419
549,461
551,454
532,566
536,561
532,585
536,549
552,457
545,434
580,317
566,404
553,471
566,405
576,288
566,405
532,566
563,424
600,305
580,316
592,271
592,300
561,455
563,425
575,288
566,405
563,425
537,550
562,429
578,314
532,566
593,293
592,271
563,423
580,317
580,317
575,288
532,584
561,455
545,416
533,584
547,425
580,318
573,292
592,296
567,405
592,311
591,272
544,430
566,406
566,406
592,296
593,295
581,316
591,324
596,292
532,567
574,288
574,291
532,567
581,316
566,406
532,567
535,584
592,272
591,297
566,412
574,289
563,428
568,406
545,417
597,308
592,281
599,321
594,327
581,318
566,411
580,320
547,430
547,429
580,321
591,324
594,328
593,299
557,460
593,299
533,580
557,462
592,281
537,559
568,408
533,588
537,559
568,408
566,416
568,408
593,280
547,569
592,296
568,408
566,413
566,415
568,407
563,431
593,291
533,589
557,461
546,432
557,469
543,429
593,280
557,460
544,433
579,325
574,291
593,299
537,558
537,560
537,560
557,463
534,590
545,433
594,298
593,280
574,290
594,321
593,322
546,419
543,426
567,416
575,289
544,431
577,287
545,418
569,412
543,428
538,563
541,570
534,592
593,320
589,313
537,564
576,300
533,575
568,414
542,571
535,594
569,414
569,414
546,425
543,425
543,423
546,421
543,422
535,591
563,434
542,572
535,593
537,565
535,593
546,431
545,431
535,591
535,591
574,291
543,422
575,289
558,470
557,474
535,594
564,435
546,424
571,419
574,291
536,595
535,590
536,596
545,418
570,416
535,590
539,569
572,422
575,289
540,570
571,419
594,297
571,420
535,584
536,597
541,573
538,570
560,468
541,572
572,421
543,427
566,426
533,574
546,427
538,571
572,425
572,422
541,574
572,422
546,428
571,423
541,573
565,430
572,424
572,424
572,424
536,569
545,420
561,469
578,296
546,427
536,595
544,429
572,426
546,426
578,296
536,569
536,594
560,471
572,426
572,425
542,594
572,423
548,567
566,459
568,453
572,425
572,423
572,423
572,426
572,425
572,423
572,423
545,421
539,621
550,593
542,577
578,296
568,453
540,624
558,498
568,427
568,454
544,428
534,580
568,446
542,599
547,588
548,591
541,629
561,560
545,587
559,547
562,469
566,469
548,588
559,547
552,591
546,585
559,504
559,547
559,546
567,433
549,586
557,489
559,547
569,443
537,574
546,585
544,419
534,581
549,588
559,504
558,499
541,629
559,547
542,600
557,505
557,504
541,629
567,468
551,582
559,504
561,511
558,487
537,589
543,424
559,504
545,424
561,513
560,514
560,514
550,588
537,590
560,507
560,513
561,542
560,509
537,587
560,508
544,427
544,421
563,513
563,514
563,574
537,591
549,590
574,291
563,574
547,593
561,550
563,514
537,591
538,602
586,325
563,573
540,583
544,423
564,510
563,510
561,549
564,512
569,492
563,511
564,514
550,593
563,511
563,572
544,426
564,513
564,510
538,589
564,512
572,509
563,572
563,513
562,510
563,512
538,588
544,426
548,593
561,521
564,509
564,515
547,594
564,515
538,590
539,586
547,594
544,425
563,511
540,585
562,518
564,509
565,565
538,585
564,515
548,593
562,482
546,595
562,482
564,515
566,514
565,481
563,520
565,481
564,519
565,482
577,288
565,563
565,562
565,483
564,520
565,563
565,564
565,483
563,540
565,484
565,484
569,486
569,487
543,606
563,540
563,535
563,541
565,561
564,531
565,560
565,560
586,326
565,560
564,559
572,476
544,606
586,327
565,530
544,611
564,559
565,559
565,559
550,600
565,558
565,558
586,329
549,600
564,559
547,601
549,603
550,609
566,531
569,522
549,604
587,327
548,599
566,531
558,632
564,541
558,633
545,610
548,599
551,603
554,603
565,541
567,531
567,531
551,615
566,532
546,612
550,613
549,608
566,532
566,534
566,533
567,533
564,549
564,550
587,328
587,328
567,532
566,532
543,618
564,548
564,548
567,533
566,534
566,532
540,615
567,534
542,619
542,619
549,607
543,619
543,619
566,551
566,549
566,551
547,612
567,537
566,550
567,538
567,535
566,552
567,548
567,550
567,551
567,550
567,551
567,549
587,326
567,549
557,637
567,549
567,548
547,623
587,332
567,550
587,329
567,548
557,637
587,332
588,332
568,545
568,545
588,329
557,639
557,637
568,546
546,625
588,329
568,548
588,332
568,545
549,621
557,641
557,637
550,625
550,626
588,327
558,643
548,634
548,633
558,642
588,328
549,632
548,635
557,641
569,551
570,551
559,645
570,551
570,552
570,552
570,551
557,642
557,642
557,643
557,645
570,552
558,646
558,648
558,647
556,640
555,635
554,650
551,665
558,651
553,655
551,665
552,664
551,663
554,655
557,649
554,656
557,649
554,658
554,656
554,657
555,650
553,671
554,656
554,658
554,659
558,653
553,666
554,663
554,659
554,655
554,657
554,655
553,666
554,653
554,659
554,663
554,656
554,658
556,651
554,665
554,660
554,663
554,660
555,656
554,660
554,659
554,659
555,657
555,657
555,660
555,662
555,660
555,661
555,665
556,666
556,666
556,662
556,662
